region;district;community
Kebbi;Gwandu;Maruda Ward
Kebbi;Gwandu;Masama Ward
Kebbi;Jega;Alelu Ward
Kebbi;Jega;Dongamaji Ward
Kebbi;Jega;Dunbegu Ward
Kebbi;Jega;Fircin Ward
Kebbi;Jega;Ginidi/Kyarmi Ward
Kebbi;Jega;Jandutsi Ward
Kebbi;Jega;Jega Unknown Ward
Kebbi;Jega;Katanga Ward
Kebbi;Jega;Kimba Ward
Kebbi;Jega;Magaji A Ward
Kebbi;Jega;Magaji B Ward
Kebbi;Kalgo;Dangoma/Gayi Ward
Kebbi;Kalgo;Diggi Ward
Kebbi;Kalgo;Etene Ward
Kebbi;Kalgo;Hirishi/ Magarza Ward
Kebbi;Kalgo;Kalgo Ward
Kebbi;Kalgo;Kukah Ward
Kebbi;Kalgo;Muntubari Ward
Kebbi;Kalgo;Nayelwa Ward
Kebbi;Kalgo;Wurogauri Ward
Kebbi;Kalgo;Zuguru Ward
Kebbi;Koko/Besse;Besse Ward
Kebbi;Koko/Besse;Dada Ward
Kebbi;Koko/Besse;Dutsinmari ward
Kebbi;Koko/Besse;Hirini Ward
Kebbi;Koko/Besse;Illela Sabon Gari Ward
Kebbi;Koko/Besse;Jadadi Ward
Kebbi;Koko/Besse;Karamar Damba Ward
Kebbi;Koko/Besse;Koko/Magaji Ward
Kebbi;Koko/Besse;Lani Ward
Kebbi;Koko/Besse;Takware Ward
Kebbi;Koko/Besse;Zaria Ward
Kebbi;Maiyama;Andarai Ward
Kebbi;Maiyama;G/Kure Ward
Kebbi;Maiyama;G/Tazo Ward
Kebbi;Maiyama;Gidiga Ward
Kebbi;Maiyama;Karaye Ward
Kebbi;Maiyama;Kawara Ward
Kebbi;Maiyama;Liba Ward
Kebbi;Maiyama;Maiyama Ward
Kebbi;Maiyama;Mungadi Ward
Kebbi;Maiyama;S/Dosa Ward
Kebbi;Maiyama;S/Mayalo Ward
Kebbi;Ngaski;Birnin Yauri Ward
Kebbi;Ngaski;Gafara Ward
Kebbi;Ngaski;Garin Baka Ward
Kebbi;Ngaski;Kambuwa Ward
Kebbi;Ngaski;Kwakwaran Ward
Kebbi;Ngaski;Libata Ward
Kebbi;Ngaski;Makawa Ward
Kebbi;Ngaski;Ngaski Ward
Kebbi;Ngaski;Utono Ward
Kebbi;Ngaski;Wara Ward
Kebbi;Sakaba;Adai Ward
Kebbi;Sakaba;Dankolo Ward
Kebbi;Sakaba;Doka Bere Ward
Kebbi;Sakaba;Fada Ward
Kebbi;Sakaba;Gelwasa Ward
Kebbi;Sakaba;Jan Birni Ward
Kebbi;Sakaba;Makuku Ward
Kebbi;Sakaba;Maza Maza Ward
Kebbi;Sakaba;Sakaba Ward
Kebbi;Sakaba;Tudun Kuka Ward
Kebbi;Shanga;Atuwo Ward
Kebbi;Shanga;Dugu-Tsoho Ward
Kebbi;Shanga;Gebbe Ward
Kebbi;Shanga;Kawara ward
Kebbi;Shanga;Rafin Kirya Ward
Kebbi;Shanga;Sakace Ward
Kebbi;Shanga;Sawashi Ward
Kebbi;Shanga;Shanga Ward
Kebbi;Shanga;Takware Ward
Kebbi;Shanga;Yar Besse Ward
Kebbi;Suru;Aljannare Ward
Kebbi;Suru;Bakuwai Ward
Kebbi;Suru;Bandam Ward
Kebbi;Suru;Barbarejo Ward
Kebbi;Suru;Dakin Gari Ward
Kebbi;Suru;Dandane Ward
Kebbi;Suru;Ginga Ward
Kebbi;Suru;Giro Ward
Kebbi;Suru;Kwaifa Ward
Kebbi;Suru;Shema Ward
Kebbi;Suru;Suru Ward
Kebbi;Yauri;Chulu Koma Ward
Kebbi;Yauri;Gungun Sarki Ward
Kebbi;Yauri;Jijima Ward
Kebbi;Yauri;Tondi ward
Kebbi;Yauri;Yalwa East Ward
Kebbi;Yauri;Yelwa Central Ward
Kebbi;Yauri;Yelwa North Ward
Kebbi;Yauri;Yelwa West Ward
Kebbi;Yauri;Zamare Ward
Kebbi;Zuru;Bedi Ward
Kebbi;Zuru;Dabai Seme Ward
Kebbi;Zuru;Giroman Dabai Ward
Kebbi;Zuru;Isgogo Dago Ward
Kebbi;Zuru;Manga Ushe Ward
Kebbi;Zuru;Rafin Zuru Ward
Kebbi;Zuru;Rikoto Ward
Kebbi;Zuru;Senchi Ward
Kebbi;Zuru;Tadurga Ward
Kebbi;Zuru;Zodi Ward
Kogi;Adavi;Adavi-Eba Ward
Kogi;Adavi;Egge Ward
Kogi;Adavi;Idanuha Ward
Kogi;Adavi;Inioziomi Ward
Kogi;Adavi;Karaworo Ward
Kogi;Adavi;Kuroko 1 Ward
Kogi;Adavi;Kuroko 2 Ward
Kogi;Adavi;Nagazi Ward
Kogi;Adavi;Okunchi Ward
Kogi;Adavi;Osisi Ipaku Ward
Kogi;Adavi;Uhucheba Ward
Kogi;Ajaokuta;Odonu/Ohuege Ward
Kogi;Ajaokuta;Adogo Ward
Kogi;Ajaokuta;Adogwu / Ogodo Ward
Kogi;Ajaokuta;Ajaokuta Ward
Kogi;Ajaokuta;Ebiya North Ward
Kogi;Ajaokuta;Ebiya South Ward
Kogi;Ajaokuta;Geregu Ward
Kogi;Ajaokuta;Ogigiri Ward
Kogi;Ajaokuta;Patesi Abodu Ward
Kogi;Ajaokuta;Ukpake Ward
Kogi;Ajaokuta;Unosi Omgbo Ward
Kogi;Ajaokuta;Upaja/Uchuwa Ward
Kogi;Ankpa;Ankpa Subbub 1 Ward
Kogi;Ankpa;Ankpa Subbub 2 Ward
Kogi;Ankpa;Ankpa Township Ward
Kogi;Ankpa;Ankpa Ward 1
Kogi;Ankpa;Ankpa Ward 2
Kogi;Ankpa;Enjema 1 Ward
Kogi;Ankpa;Enjema 2 Ward
Kogi;Ankpa;Enjema 3 Ward
Kogi;Ankpa;Enjema 4 Ward
Kogi;Ankpa;Ojoku 1 Ward
Kogi;Ankpa;Ojoku 2 Ward
Kogi;Ankpa;Ojoku 3 Ward
Kogi;Ankpa;Ojoku 4 Ward
Kogi;Bassa;Akakana Ayede Ward
Kogi;Bassa;Akuba 1 Ward
Kogi;Bassa;Akuba 2 Ward
Kogi;Bassa;Eforo Ward
Kogi;Bassa;Gboloko Ward
Kogi;Bassa;Ikende Ward
Kogi;Bassa;Kpata Ward
Kogi;Bassa;Mozum Ward
Kogi;Bassa;Ozongulo Ward
Kogi;Bassa;Ozugbe Ward
Kogi;Dekina;Abocho Ward
Kogi;Dekina;Anyigba Ward
Kogi;Dekina;Dekina Ward
Kogi;Dekina;Egume Ward
Kogi;Dekina;Emewe Ward
Kogi;Dekina;Iyale Ward
Kogi;Dekina;Odu 1 Ward
Kogi;Dekina;Odu 2 Ward
Kogi;Dekina;Oganenigu Ward
Kogi;Dekina;Ogbabede Ward
Kogi;Dekina;Ojikpadala Ward
Kogi;Dekina;Okura Ward
Kogi;Ibaji;Akpanyo Ward (Ibaji)
Kogi;Ibaji;Analo Ward (Ibaji)
Kogi;Ibaji;Ayah Ward (Ibaji)
Kogi;Ibaji;Ejule Ward (Ibaji)
Kogi;Ibaji;Iyano Ward (Ibaji)
Kogi;Ibaji;Odeke Ward (Ibaji)
Kogi;Ibaji;Ojila Ward (Ibaji)
Kogi;Ibaji;Onyedega Ward (Ibaji)
Kogi;Ibaji;Ujeh Ward (Ibaji)
Kogi;Ibaji;Unale Ward (Ibaji)
Kogi;Idah;Ede Ward
Kogi;Idah;Ichala Ward
Kogi;Idah;Igala - Ogba  Ward
Kogi;Idah;Igechaba Ward
Kogi;Idah;Ko Ega Ward
Kogi;Idah;Ko Ukwaja Ward
Kogi;Idah;Ogegele Ward
Kogi;Idah;Owoli - APA Ward
Kogi;Idah;Sabongari Ward
Kogi;Idah;Ugwoda Ward
Kogi;Igalamela-Odolu;Ajaka 1 Ward
Kogi;Igalamela-Odolu;Ajaka 2 Ward
Kogi;Igalamela-Odolu;Akpanya Ward (Igalamela-Odolu)
Kogi;Igalamela-Odolu;Bele Ward
Kogi;Igalamela-Odolu;Eke-Avrugo Ward
Kogi;Igalamela-Odolu;Ekuloko Ward
Kogi;Igalamela-Odolu;Odolu Ward (Igalamela-Odolu)
Kogi;Igalamela-Odolu;Oforachi 1 Ward
Kogi;Igalamela-Odolu;Oforachi 2 Ward
Kogi;Igalamela-Odolu;Oji-Aji Ward
Kogi;Ijumu;Aduge Ogale Ward
Kogi;Ijumu;Ayegune Iluhafon Ward
Kogi;Ijumu;Ayere Arima Ward
Kogi;Ijumu;Ayetoro Agrigbon Ward
Kogi;Ijumu;Ayetoro Iluhagba Ward
Kogi;Ijumu;Egbeda Okedayo Ward
Kogi;Ijumu;Ekirin Ade Ward
Kogi;Ijumu;Iffe/Ikoyi Ward
Kogi;Ijumu;Ilare Igbolare Ward
Kogi;Ijumu;Ileteju Origah Ward
Kogi;Ijumu;Iyah Ayeh Ward
Kogi;Ijumu;Iyamoye Igbopin Ward
Kogi;Ijumu;Iyara Ward
Kogi;Ijumu;Okoro Igah Ward
Kogi;Ijumu;Okoro Odokoro Araromi Ward
Kogi;Kabba/Bunu;Aiyetero Kiri Ward
Kogi;Kabba/Bunu;Aiyewa Ward
Kogi;Kabba/Bunu;Akutupa Kiri Ward
Kogi;Kabba/Bunu;Asuta Ward
Kogi;Kabba/Bunu;Egbeda Oke Oja  Ward
Kogi;Kabba/Bunu;Iluke Ward
Kogi;Kabba/Bunu;Kajola Aiyeteju Ward
Kogi;Kabba/Bunu;Ko Bolorunduro/Odoakete Ward
Kogi;Kabba/Bunu;Ko Okebukun Ward
Kogi;Kabba/Bunu;Odo-Ape Ward
Kogi;Kabba/Bunu;Odolu Fehinti Ward
Kogi;Kabba/Bunu;Okedayo Ward
Kogi;Kabba/Bunu;Okekoko Ward
Kogi;Kabba/Bunu;Olle/ Oke-Offin Ward
Kogi;Kabba/Bunu;Ottu Ward
Kogi;Kogi;Akpasu Ward
Kogi;Kogi;Chikara North Ward
Kogi;Kogi;Chikara South Ward
Kogi;Kogi;Gegu North Ward
Kogi;Kogi;Gegu South Ward
Kogi;Kogi;Girinya Ward
Kogi;Kogi;Kkf South East Ward
Kogi;Kogi;Odaki Ward
Kogi;Kogi;Tawari Ward
Kogi;Kogi;Ukwo Ward
Kogi;Lokoja;Eggan Ward
Kogi;Lokoja;Kakadan Ward
Kogi;Lokoja;Kupa North Ward
Kogi;Lokoja;Kupa South Ward
Kogi;Lokoja;Lokoja Ward A
Kogi;Lokoja;Lokoja Ward B
Kogi;Lokoja;Lokoja Ward C
Kogi;Lokoja;Lokoja Ward E
Kogi;Lokoja;Oworo Ward
Kogi;Mopa-Muro;Agbajogun Ward
Kogi;Mopa-Muro;Aiyedayo Aiyedero Ward
Kogi;Mopa-Muro;Aiyede Okagi Ward
Kogi;Mopa-Muro;Ilai Okegi Ward
Kogi;Mopa-Muro;Ileteju 1 Ward
Kogi;Mopa-Muro;Ileteju 2 Ward
Kogi;Mopa-Muro;Odole 1 Ward
Kogi;Mopa-Muro;Odole 2 Ward
Kogi;Mopa-Muro;Orokere Ward
Kogi;Mopa-Muro;Takete Otafun Ward
Kogi;Ofu;Alloma/Okura Ward
Kogi;Ofu;Aloji Ward
Kogi;Ofu;Ejule Ward (Ofu)
Kogi;Ofu;Iboko Efaku Ward
Kogi;Ofu;Igo Ward
Kogi;Ofu;Itobe Ward
Kogi;Ofu;Ochadamu Ward
Kogi;Ofu;Ofoke Ward
Kogi;Ofu;Ogbonicha Ward
Kogi;Ofu;Ogwolawo 1 Ward
Kogi;Ofu;Ogwolawo 2 Ward
Kogi;Ogori/Magongo;Aiyetoro Ward
Kogi;Ogori/Magongo;Eni Ward
Kogi;Ogori/Magongo;Okibo Ward
Kogi;Ogori/Magongo;Ugugu Ward
Kogi;Okehi;Eika Ward
Kogi;Okehi;Ikuehi Ward
Kogi;Okehi;Ko Oboroke Uvete 1 Ward
Kogi;Okehi;Obangede Ward
Kogi;Okehi;Obeiba 1 Ward
Kogi;Okehi;Obeiba 2 Ward
Kogi;Okehi;Oboreke Eba Ward
Kogi;Okehi;Oboreke Uvete II Ward
Kogi;Okehi;Ohuepe Ward
Kogi;Okehi;Ohueta Ward
Kogi;Okehi;Okaito Ward
Kogi;Okene;Abuga Ozuja Ward
Kogi;Okene;Bariki Ward
Kogi;Okene;Idoji Ward
Kogi;Okene;Lafia Obessa Ward
Kogi;Okene;Obehira-Eba Ward
Kogi;Okene;Obehira-Uvete Ward
Kogi;Okene;Okeneba Agassa Ward
Kogi;Okene;Onyukoko Ward
Kogi;Okene;Orietesu Ward
Kogi;Okene;Otutu Ward
Kogi;Okene;Upogoro Odenku Ward
Kogi;Olamaboro;Efabo Ward
Kogi;Olamaboro;Imane Ward
Kogi;Olamaboro;Ogugu 1 Ward
Kogi;Olamaboro;Ogugu 2 Ward
Kogi;Olamaboro;Ogugu 3 Ward
Kogi;Olamaboro;Okpo Ward
Kogi;Olamaboro;Olamaboro Ward 1
Kogi;Olamaboro;Olamaboro Ward 2
Kogi;Olamaboro;Olamaboro Ward 4
Kogi;Olamaboro;Olamaboro Ward 5
Kogi;Omala;Abejukolo 1 Ward
Kogi;Omala;Abejukolo 2 Ward
Kogi;Omala;Bagana Ward
Kogi;Omala;Icheke Ward
Kogi;Omala;Odoh Ward
Kogi;Omala;Ojiaji Ward
Kogi;Omala;Okpacha Ward
Kogi;Omala;Okpatala Ward
Kogi;Omala;Olla Ward
Kogi;Omala;Opada Ofejiji Ward
Kogi;Omala;Ugodo Ward
Kogi;Yagba East;Alu/Igbagun Ward
Kogi;Yagba East;Aredu Ward 10
Kogi;Yagba East;Ejuku Ward 05
Kogi;Yagba East;Ife-Olukotun 01 Ward
Kogi;Yagba East;Ife Olukotun 02 Ward
Kogi;Yagba East;Itedo Makutu Ward 08
Kogi;Yagba East;Makutu Ward 07
Kogi;Yagba East;Mopo Ward 09
Kogi;Yagba East;Ogbom Ward 06
Kogi;Yagba East;Ponyan Ward 03
Kogi;Yagba West;Ejiba Ward
Kogi;Yagba West;Ere Ward
Kogi;Yagba West;Isanlu-Esa Ward
Kogi;Yagba West;Odo-Ara/Ogga/Omi Ward
Kogi;Yagba West;Odo-Egbe 1 Ward
Kogi;Yagba West;Odo-Egbe 2 Ward
Kogi;Yagba West;Odo-Egbe 3 Ward
Kogi;Yagba West;Odo-Eri Ward
Kogi;Yagba West;Ogbe Ward
Kogi;Yagba West;Oke-Ebge 2 Ward
Kogi;Yagba West;Oke-Ebge 4 Ward
Kogi;Yagba West;Oke-Egbe Ward
Kogi;Yagba West;Oke-Eri Ward
Kwara;Asa;Aboto-Odo-Ode Ward
Kwara;Asa;Afon Ward
Kwara;Asa;Agbona / Elebue Fata Ward
Kwara;Asa;Alapa / Onire/Odegiwa Ward
Kwara;Asa;Awe / Orimaro Ward
Kwara;Asa;Budo Egba Ward
Kwara;Asa;Efue / Berikodi Ward
Kwara;Asa;Gambari / Ayekale Ward
Kwara;Asa;Ila - Oja Ward
Kwara;Asa;Laduba Ward
Kwara;Asa;Ogbondoroko Ward
Kwara;Asa;Ogele Ward
Kwara;Asa;Okeso/Afeyin Ward
Kwara;Asa;Okeweru / Yowere II Ward
Kwara;Asa;Otte / Balla Ward
Kwara;Asa;Sosoki / Yowere I Ward
Kwara;Baruten;Bode/Babane Ward
Kwara;Baruten;Boriya/Shiya Ward
Kwara;Baruten;Bwen/Kiyoru Ward
Kwara;Baruten;Gure/Giwasoro Ward
Kwara;Baruten;Gwanara Ward
Kwara;Baruten;Ilesha Ward
Kwara;Baruten;Kenu/Taberu Ward
Kwara;Baruten;Kpura/Yakira Ward
Kwara;Baruten;Okuta Ward
Kwara;Baruten;Shinau/Tumbuyan Ward
Kwara;Baruten;Yashikira  Ward
Kwara;Edu;Lafiagi 2 Ward
Kwara;Edu;Lafiagi 3 Ward
Kwara;Edu;Shonga 1 Ward
Kwara;Edu;Shonga 2 Ward
Kwara;Edu;Tsaragi 1 Ward
Kwara;Edu;Tsaragi 2 Ward
Kwara;Edu;Tsaragi 3 Ward
Kwara;Ekiti;Eruku Ward
Kwara;Ekiti;Isapa Ward
Kwara;Ekiti;Koro Ward
Kwara;Ekiti;Obbo Aiyegunle 1 Ward
Kwara;Ekiti;Obbo Ile/Ora Ward
Kwara;Ekiti;Oke-Opin/Etan Ward
Kwara;Ekiti;Opin Ward
Kwara;Ekiti;Osi Ward I.
Kwara;Ekiti;Osi Ward II
Kwara;Ifelodun;Agunjin Ward
Kwara;Ifelodun;Idofian  Ward 2
Kwara;Ifelodun;Idofian Ward 1
Kwara;Ifelodun;Igbaja  Ward 1
Kwara;Ifelodun;Igbaja Ward 2
Kwara;Ifelodun;Igbaja Ward 3
Kwara;Ifelodun;Ile-Ere Ward
Kwara;Ifelodun;KW Share Ward V
Kwara;Ifelodun;Oke Ode Ward 3
Kwara;Ifelodun;Omupo 1 Ward
Kwara;Ifelodun;Oro Ago Ward
Kwara;Ifelodun;Share 1 Ward
Kwara;Ifelodun;Share 2 Ward
Kwara;Ifelodun;Share 3 Ward
Kwara;Ilorin East;Agbeyangi/Abadamu Ward
Kwara;Ilorin East;Apado Ward
Kwara;Ilorin East;Are 2 Ward
Kwara;Ilorin East;Gambari 1 Ward
Kwara;Ilorin East;Gambari 2 Ward
Kwara;Ilorin East;Ibagun Ward
Kwara;Ilorin East;Iponrin Ward
Kwara;Ilorin East;Marafa/Pepete Ward
Kwara;Ilorin East;Maya / Ile Apa
Kwara;Ilorin East;Oke Oyi / Oke Ose  Ward
Kwara;Ilorin East;Zango Ward
Kwara;Ilorin South;Akanbi 1 Ward
Kwara;Ilorin South;Akanbi 3 Ward
Kwara;Ilorin South;Akanbi 4 Ward
Kwara;Ilorin South;Akanbi 5 Ward
Kwara;Ilorin South;Balogun Fulani 1 Ward
Kwara;Ilorin South;Balogun Fulani 2 Ward
Kwara;Ilorin South;Balogun Fulani Ward 3
Kwara;Ilorin South;Okaka 1 Ward
Kwara;Ilorin South;Okaka 2 Ward
Kwara;Ilorin South;Oke Ogun Ward
Kwara;Ilorin West;Adewole Ward
Kwara;Ilorin West;Ajikobi Ward
Kwara;Ilorin West;Alanamu Ward
Kwara;Ilorin West;Baboko Ward
Kwara;Ilorin West;Badari Ward
Kwara;Ilorin West;Magaji Geri Ward
Kwara;Ilorin West;Ogidi Ward
Kwara;Ilorin West;Ojuekun / Zarumi Ward
Kwara;Ilorin West;Oko Erin Ward
Kwara;Ilorin West;Oloje Ward
Kwara;Ilorin West;Ubandawaki Ward
Kwara;Ilorin West;Wara/Osin/Egbejila Ward
Kwara;Irepodun;Ajasse 1 Ward
Kwara;Irepodun;Ajasse 2 Ward
Kwara;Irepodun;Aran Ward
Kwara;Irepodun;Arandun Ward
Kwara;Irepodun;Esie/Ijan Ward
Kwara;Irepodun;Ifaja Ward
Kwara;Irepodun;Ihaye Ward
Kwara;Irepodun;Ipetu/Rore/Aran Orin Ward
Kwara;Irepodun;Oko Ward
Kwara;Irepodun;Oro 1 Ward
Kwara;Irepodun;Oro 2 Ward
Kwara;Isin;Alla Ward
Kwara;Isin;Edidi Ward
Kwara;Isin;Ijara Isin Ward
Kwara;Isin;Isalu-Isin Ward 2
Kwara;Isin;Isanlu-Isin Ward 1
Kwara;Isin;Iwo Ward
Kwara;Isin;Oke Aba Ward
Kwara;Isin;Oke Onigbin Ward
Kwara;Isin;Olla Ward
Kwara;Isin;Owu-Isin Ward
Kwara;Isin;Sabaja/Pamo/Oba Ward
Kwara;Kaiama;Adena Ward
Kwara;Kaiama;Banni Ward
Kwara;Kaiama;Gwanabe 1 Ward
Kwara;Kaiama;Gwanabe 2 Ward
Kwara;Kaiama;Gwaria Ward
Kwara;Kaiama;Kaiama 1 Ward
Kwara;Kaiama;Kaiama 2 Ward
Kwara;Kaiama;Kaiama 3 Ward
Kwara;Kaiama;Kemanji Ward
Kwara;Kaiama;Wojibe Ward
Kwara;Moro;Abati Alara Ward
Kwara;Moro;Ajannaku Ward
Kwara;Moro;Arobadi Ward
Kwara;Moro;Babadudu Ward
Kwara;Moro;Bode Saadu Ward
Kwara;Moro;Ejidongari Ward
Kwara;Moro;Jebba Ward
Kwara;Moro;Lanwa Ward
Kwara;Moro;Malete Ward
Kwara;Moro;Megida Ward
Kwara;Moro;Okemi Ward
Kwara;Moro;Okutala Ward
Kwara;Moro;Oloru Ward
Kwara;Moro;Shao Ward
Kwara;Moro;Wumi Ayaki Ward
Kwara;Offa;Balogun Ward
Kwara;Offa;Essa A Ward
Kwara;Offa;Essa C Ward
Kwara;Offa;Igbo-Idun Ward
Kwara;Offa;Ojomu Central A Ward
Kwara;Offa;Ojomu North West Ward
Kwara;Offa;Ojomu South East Ward
Kwara;Offa;Shawo South East Ward
Kwara;Offa;Shawo South West Ward
Kwara;Oke-Ero;Aiyedun Ward
Kwara;Oke-Ero;Ekan Ward
Kwara;Oke-Ero;Idofin Odo Ashe Ward
Kwara;Oke-Ero;Igbana 2 Ward
Kwara;Oke-Ero;Ilale/Erinmope/Imoji Ward
Kwara;Oke-Ero;Iloffa Ward
Kwara;Oke-Ero;Imode/Egosi  Ward
Kwara;Oke-Ero;Odo-Owa 2 Ward
Kwara;Oke-Ero;Odo-owa Ward 1
Kwara;Oyun;Aho Ward
Kwara;Oyun;Erin Ile North Ward
Kwara;Oyun;Erin Ile South Ward
Kwara;Oyun;Igbonna Ward
Kwara;Oyun;Igosun Ward
Kwara;Oyun;Ijagbo Ward
Kwara;Oyun;Ikotun Ward
Kwara;Oyun;Ilemona Ward
Kwara;Oyun;Ipee Ward
Kwara;Oyun;Irra Ward
Kwara;Oyun;Ojoku Ward
Kwara;Pategi;Kpada 1 Ward
Kwara;Pategi;Kpada 2 Ward
Kwara;Pategi;Kpada 3 Ward
Kwara;Pategi;Lade 1 Ward
Kwara;Pategi;Lade 2 Ward
Kwara;Pategi;Lade 3 Ward
Kwara;Pategi;Patigi 1 Ward
Kwara;Pategi;Patigi 3 Ward
Kwara;Pategi;Patigi 4 Ward
Lagos;Agege;Atobaje Ward
Lagos;Agege;Awori Ward
Lagos;Agege;Dopemu Ward
Lagos;Agege;Isale Odo Ward
Lagos;Agege;Isale Oja Ward
Lagos;Agege;Keke Ward
Lagos;Agege;Kwakwa Uku Ward
Lagos;Agege;Oke Koto Ward
Lagos;Agege;Orile Ward (Agege)
Lagos;Agege;Oyewole Ward
Lagos;Agege;Papa Ashafa Ward
Lagos;Agege;Powerline Ward
Lagos;Agege;Sango Ward
Lagos;Ajeromi/Ifelodun;Aiyetoro Ward
Lagos;Ajeromi/Ifelodun;Ajegunle Ward
Lagos;Ajeromi/Ifelodun;Akere Ward
Lagos;Ajeromi/Ifelodun;Alaba Ward
Lagos;Ajeromi/Ifelodun;Alakoto Ward
Lagos;Ajeromi/Ifelodun;Alayabiagb Ward
Lagos;Ajeromi/Ifelodun;Amukoko Ward
Lagos;Ajeromi/Ifelodun;Apasa Ward
Lagos;Ajeromi/Ifelodun;Awodi Ora Ward
Lagos;Ajeromi/Ifelodun;Ibafon Ward
Lagos;Ajeromi/Ifelodun;Layeni Ward
Lagos;Ajeromi/Ifelodun;Ojora Ward
Lagos;Ajeromi/Ifelodun;Oke Oja Ward
Lagos;Ajeromi/Ifelodun;Owoyemi Ward
Lagos;Ajeromi/Ifelodun;Temidire Ward
Lagos;Ajeromi/Ifelodun;Tolu Ward
Lagos;Alimosho;Abaranje Okerube Ward
Lagos;Alimosho;Abesan Ward
Lagos;Alimosho;Aboru ward
Lagos;Alimosho;Abule Egba Ward
Lagos;Alimosho;Agbelekale Ward
Lagos;Alimosho;Ajasa Amikanle Ward
Lagos;Alimosho;Akesan-Obadore Ward
Lagos;Alimosho;Akowonjo
Lagos;Alimosho;Alabata Ward
Lagos;Alimosho;Alagbado Ward
Lagos;Alimosho;Allaguntan Ward
Lagos;Alimosho;Atan Ward
Lagos;Alimosho;Ayobo Ward
Lagos;Alimosho;Bada Ward
Lagos;Alimosho;Baruwa Ward
Lagos;Alimosho;Egan Ward
Lagos;Alimosho;Egbe-Agodo Ward
Lagos;Alimosho;Egbe-Liasu Ward
Lagos;Alimosho;Egbeda Ward
Lagos;Alimosho;Gowon Estate Ward
Lagos;Alimosho;Idimu Ward
Lagos;Alimosho;Igando Ward
Lagos;Alimosho;Ijegun Ward (Alimosho)
Lagos;Alimosho;Ikotun Ward
Lagos;Alimosho;Ipaja Ward
Lagos;Alimosho;Isheri Olofin Ward
Lagos;Alimosho;Isheri Oshun
Lagos;Alimosho;Mosan Aknogun Ward
Lagos;Alimosho;Oguntade Bameke Ward
Lagos;Alimosho;Okeodo Ward
Lagos;Alimosho;Oki Ward
Lagos;Alimosho;Okunlola Ward
Lagos;Alimosho;Omituntun Ward
Lagos;Alimosho;Santos Ward
Lagos;Alimosho;Unity Estate Ward
Lagos;Amuwo Odofin;Abule Osun Ward
Lagos;Amuwo Odofin;Adosoba Ward
Lagos;Amuwo Odofin;Agboju Ward
Lagos;Amuwo Odofin;Eko Akete Mile 2 Ward
Lagos;Amuwo Odofin;Ibeshe Ward
Lagos;Amuwo Odofin;Ifelodun Ward
Lagos;Amuwo Odofin;Ijegun Ward (Amuwo Odofin)
Lagos;Amuwo Odofin;Irede Ward
Lagos;Amuwo Odofin;Irepodun Ward
Lagos;Amuwo Odofin;Kirikiri Ward
Lagos;Amuwo Odofin;Kuje Ward
Lagos;Amuwo Odofin;Odofin Ward
Lagos;Amuwo Odofin;Orire Ward
Lagos;Amuwo Odofin;Tomaro Ward
Lagos;Apapa;Abete Ward
Lagos;Apapa;Abraham Adesanya Ward
Lagos;Apapa;Alafia (Apapa) Ward
Lagos;Apapa;Anjorin Ward
Lagos;Apapa;Apapa Ward
Lagos;Apapa;Badia Ward
Lagos;Apapa;Gaskiya Ward
Lagos;Apapa;Ijora Ward
Lagos;Apapa;Marine Beach Ward
Lagos;Apapa;Oduduwa Ward
Lagos;Apapa;Owoseni Ward
Lagos;Apapa;Sari Ward
Lagos;Badagry;Ahovikoh Ward
Lagos;Badagry;Ajara Topa Ward
Lagos;Badagry;Ajara Vetho Ward
Lagos;Badagry;Ajido Ward
Lagos;Badagry;Akoro Ward
Lagos;Badagry;Apa Ward
Lagos;Badagry;Aradagun Mowo Ward
Lagos;Badagry;Araromi Ale Ward
Lagos;Badagry;Awhajingboh Ward
Lagos;Badagry;Gbethronme Ward
Lagos;Badagry;Ibereko Ward
Lagos;Badagry;Ikoga Ward
Lagos;Badagry;Ilogbo Ward
Lagos;Badagry;Iworo Gbankon Ward
Lagos;Badagry;Kweme Ward
Lagos;Badagry;Posukoh Ward
Lagos;Badagry;Topo/Idale Ward
Lagos;Badagry;Wesere Ward
Lagos;Epe;Agbowa Ward
Lagos;Epe;Ajebo Ward G1
Lagos;Epe;Bado Ward
Lagos;Epe;Ibonwon Ward J1
Lagos;Epe;Ifesowapo Ward
Lagos;Epe;Ilara Ward
Lagos;Epe;Isale Agoro Ward
Lagos;Epe;Odoragunsin Ward
Lagos;Epe;Owu/Ota Ward
Lagos;Epe;Papa Ward A6
Lagos;Eti-Osa;1004 Victoria Isand Ward
Lagos;Eti-Osa;Addo Ward
Lagos;Eti-Osa;Ajah Ward
Lagos;Eti-Osa;Ajiran Osapa Ward
Lagos;Eti-Osa;Apese Ward
Lagos;Eti-Osa;Badore Ward
Lagos;Eti-Osa;Falomo Oyinkan ward
Lagos;Eti-Osa;Igbo Efon Ward
Lagos;Eti-Osa;Ijeh/Dolphin Ward
Lagos;Eti-Osa;Ikate Ward
Lagos;Eti-Osa;Ikoyi 11 Ward
Lagos;Eti-Osa;Ikoyi Ward 1
Lagos;Eti-Osa;Jkota Ward
Lagos;Eti-Osa;Kuramo Ward
Lagos;Eti-Osa;Maroko Okun Alfa Ward
Lagos;Eti-Osa;Obalende Ward
